id,Q2: How many ingredients would you expect this food item to contain?,Q4: How much would you expect to pay for one serving of this food item?,Label,"Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)_1","Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)_2","Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)_3","Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)_4","Q1: From a scale 1 to 5, how complex is it to make this food? (Where 1 is the most simple, and 5 is the most complex)_5",Q8: How much hot sauce would you add to this food item?_A little (mild),Q8: How much hot sauce would you add to this food item?_A lot (hot),Q8: How much hot sauce would you add to this food item?_A moderate amount (medium),Q8: How much hot sauce would you add to this food item?_I will have some of this food item with my hot sauce,At a party,Late night snack,Week day dinner,Week day lunch,Weekend dinner,Weekend lunch,Friends,Parents,Siblings,Strangers,Teachers,big_bucket,water,alcohol,soft_drink,tea,juice,soup
609278,8.0,12.0,Shawarma,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,0
614089,6.0,10.0,Shawarma,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,,0,0,1,0,0,0
607517,6.0,14.0,Shawarma,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,,0,0,1,0,0,0
714607,5.0,5.0,Shawarma,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,,0,0,0,1,0,0
716650,10.0,7.5,Shawarma,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,0,1,0,0,0,0
497695,5.0,12.0,Shawarma,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,,1,0,0,0,0,0
496858,5.5,9.0,Shawarma,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,,0,0,0,0,0,0
608688,5.0,10.0,Shawarma,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,,0,0,1,0,0,0
604386,4.0,10.0,Shawarma,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,,1,0,0,0,0,0
628559,8.0,8.0,Shawarma,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,,0,0,1,0,0,0
715152,9.0,15.0,Shawarma,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,,1,0,0,0,0,0
604110,4.0,10.0,Shawarma,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,,0,0,1,0,0,0
629010,10.0,9.0,Shawarma,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,,1,0,0,0,0,0
605254,10.0,9.0,Shawarma,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,,0,0,1,0,0,0
628990,6.0,11.0,Shawarma,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,,0,0,1,0,0,0
625295,7.0,6.0,Shawarma,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,,0,0,1,0,0,0
603415,10.0,8.5,Shawarma,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,,0,0,1,0,0,0
635533,5.0,10.0,Shawarma,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,0,0,1,0,0,0
630389,7.0,17.0,Shawarma,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,,0,0,1,0,0,0
714901,6.0,12.0,Shawarma,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,,0,0,1,0,0,0
629792,7.0,10.0,Shawarma,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,,0,0,1,0,0,0
629025,7.5,20.0,Shawarma,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,,0,0,1,0,0,0
524441,7.0,10.0,Shawarma,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,,0,0,1,0,0,0
389109,5.0,20.0,Shawarma,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,1,0,0,0,0,0
631216,8.0,10.0,Shawarma,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,0
738875,7.0,10.0,Shawarma,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,,1,0,0,0,0,0
634669,4.0,16.99,Shawarma,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,,0,1,0,0,0,0
409940,5.0,10.0,Shawarma,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,0
399605,6.0,7.0,Shawarma,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,,0,0,1,0,0,0
721831,6.0,11.0,Shawarma,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,,0,0,0,0,0,0
835223,5.0,12.0,Shawarma,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,,0,0,1,0,0,0
712938,10.0,10.0,Shawarma,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,,0,0,0,0,0,0
395712,2.0,12.5,Shawarma,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,,0,0,1,0,0,0
603388,8.0,13.0,Shawarma,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,0,0,1,0,0,0
617774,7.5,11.99,Shawarma,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,,1,0,0,0,0,0
289440,5.0,7.0,Shawarma,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,,0,0,1,0,0,0
714503,3.5,10.0,Shawarma,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,,0,0,1,0,0,0
714893,7.0,10.0,Shawarma,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,,0,0,1,0,0,0
601094,12.0,7.5,Shawarma,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,,0,0,1,0,0,0
618150,7.0,9.0,Shawarma,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,,0,0,1,0,0,0
607944,7.0,10.0,Shawarma,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,,0,0,1,0,0,0
629844,6.0,7.0,Shawarma,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,,0,0,1,0,0,0
626482,7.0,9.0,Shawarma,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,,0,0,1,0,0,0
609257,10.0,14.0,Shawarma,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,,1,0,0,0,0,0
717921,20.0,13.0,Shawarma,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,,1,0,0,0,0,0
181851,7.0,8.0,Shawarma,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,,1,0,0,0,0,0
629041,6.0,9.0,Shawarma,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,0
604062,6.5,6.0,Shawarma,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,,0,0,1,0,0,0
716749,7.0,12.5,Shawarma,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,,1,0,0,0,0,0
633143,9.0,8.0,Shawarma,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,,0,0,1,0,0,0
743828,8.0,12.0,Shawarma,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,,0,0,1,0,0,0
520861,7.0,10.0,Shawarma,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,,0,0,1,0,0,0
517019,9.0,11.0,Shawarma,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,,0,0,1,0,0,0
626779,3.0,15.0,Shawarma,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,,1,0,0,0,0,0
611716,5.0,7.0,Shawarma,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,,0,0,1,0,0,0
193195,15.0,15.0,Shawarma,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,,0,0,1,0,0,0
627530,8.0,10.0,Shawarma,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,,0,1,0,0,0,0
626479,6.0,8.0,Shawarma,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,,0,0,1,0,0,0
624540,5.0,7.0,Shawarma,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,0
625315,7.5,12.0,Shawarma,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,,0,0,0,0,0,0
601941,6.0,14.0,Shawarma,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,0
723968,25.0,10.0,Shawarma,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,,0,0,1,0,0,0
715806,5.0,10.0,Shawarma,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,,0,0,1,0,0,0
720045,8.0,6.0,Shawarma,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,,1,0,0,0,0,0
713585,5.0,10.0,Shawarma,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,0,0
611188,6.0,7.0,Shawarma,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,,1,0,0,0,0,0
606726,7.0,8.0,Shawarma,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,,0,0,0,0,0,0
629142,10.0,10.0,Shawarma,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,,0,0,1,0,0,0
634825,10.0,10.0,Shawarma,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,0
613409,6.0,14.0,Shawarma,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,0,0,1,0,0,0
633224,7.0,4.0,Shawarma,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,,1,0,0,0,0,0
738850,8.0,10.0,Shawarma,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,,1,0,0,0,0,0
500470,5.0,8.5,Shawarma,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,,0,0,1,0,0,0
13183,10.0,10.0,Shawarma,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,,0,0,1,0,0,0
627169,8.0,8.0,Shawarma,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,,0,0,1,0,0,0
229041,7.0,7.5,Shawarma,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,1,0,0,0
496344,3.0,8.0,Shawarma,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,,0,0,0,0,0,0
409723,15.0,10.0,Shawarma,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,,0,0,0,0,0,0
630949,7.0,7.0,Shawarma,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,,0,0,1,0,0,0
413014,8.5,8.5,Shawarma,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,,0,0,1,0,0,0
310438,7.0,10.0,Shawarma,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,,1,0,0,0,0,0
627430,8.0,8.0,Shawarma,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,,1,0,0,0,0,0
526510,8.0,10.0,Shawarma,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,,1,0,0,0,0,0
390823,5.0,7.0,Shawarma,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,,0,0,1,0,0,0
717116,4.0,15.0,Shawarma,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,,0,0,0,0,0,0
712143,8.0,18.0,Shawarma,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,,0,0,1,0,0,0
612538,10.0,5.0,Shawarma,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,,1,0,0,0,0,0
627539,6.0,10.0,Shawarma,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,,0,0,1,0,0,0
603812,7.0,7.0,Shawarma,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,0,1,0,0,0,0
740568,6.0,8.0,Shawarma,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,,1,0,0,0,0,0
712702,4.0,10.0,Shawarma,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,1,0,0,0
519638,7.0,7.25,Shawarma,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,,1,0,0,0,0,0
627800,6.5,10.0,Shawarma,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,,1,0,0,0,0,0
406863,8.0,10.0,Shawarma,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,,0,0,1,0,0,0
726962,8.0,20.0,Shawarma,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,,1,0,0,0,0,0
628077,15.0,12.0,Shawarma,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,,1,0,0,0,0,0
601693,7.0,7.0,Shawarma,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,,1,0,0,0,0,0
517096,9.0,8.5,Shawarma,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,,0,0,1,0,0,0
606821,8.0,5.0,Shawarma,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,,1,0,0,0,0,0
455047,4.0,8.0,Shawarma,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,,1,0,0,0,0,0
625576,12.0,10.0,Shawarma,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,,1,0,0,0,0,0
716549,5.0,15.0,Sushi,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,,0,0,0,0,0,1
715742,2.0,6.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,1
727333,4.0,5.0,Sushi,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,0,0,1,0,0,0
606874,3.0,15.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,,1,0,0,0,0,0
505318,6.5,8.0,Sushi,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,,1,0,0,0,0,0
605771,5.0,15.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,,0,0,0,0,0,0
606929,5.0,10.0,Sushi,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0
609789,3.0,30.0,Sushi,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,,0,0,1,0,0,0
644623,3.0,22.5,Sushi,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,,0,0,0,0,0,0
626792,10.0,12.0,Sushi,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,,0,0,0,1,0,0
714863,4.0,20.0,Sushi,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,,0,0,0,1,0,0
602805,11.0,16.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,,0,0,1,0,0,0
602526,5.0,9.0,Sushi,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,,0,0,0,0,0,0
497421,4.0,65.0,Sushi,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,,0,0,0,1,0,0
389328,4.0,15.0,Sushi,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,,0,1,0,0,0,0
289931,5.0,20.0,Sushi,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,,0,0,0,1,0,0
620148,3.0,12.0,Sushi,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,,0,0,0,1,0,0
387155,4.0,16.0,Sushi,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,,1,0,0,0,0,0
516975,10.0,16.5,Sushi,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,,0,0,1,0,0,0
630825,4.0,15.0,Sushi,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1
614043,5.0,23.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,,0,0,0,1,0,0
521125,4.0,5.0,Sushi,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,,0,1,0,0,0,0
627780,2.0,50.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,,0,1,0,0,0,0
492744,5.0,20.0,Sushi,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,,1,0,0,0,0,0
618747,7.0,15.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,0
607815,3.0,20.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,,0,1,0,0,0,0
601609,10.0,15.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,,0,0,1,0,0,0
602657,4.0,20.0,Sushi,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,,0,0,0,0,0,1
616449,4.0,12.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,,0,0,0,1,0,0
501893,2.0,,Sushi,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,,0,0,0,1,0,0
507448,2.0,30.0,Sushi,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0
606556,4.0,4.0,Sushi,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,,0,0,0,0,0,1
724326,5.0,17.0,Sushi,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,,0,0,0,1,0,0
616945,3.0,5.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,,1,0,0,0,0,0
630962,2.0,18.0,Sushi,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,,1,0,0,0,0,0
715814,2.5,45.0,Sushi,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,,0,1,0,0,0,0
502799,4.0,10.0,Sushi,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,,1,0,0,0,0,0
605278,5.0,10.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,,0,0,0,1,0,0
388888,5.0,20.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,,0,0,0,1,0,0
519548,3.0,20.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,,0,1,0,0,0,0
405521,2.0,18.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,,0,1,0,0,0,0
607410,3.0,16.0,Sushi,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0
715795,6.0,10.0,Sushi,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,,0,0,1,0,0,0
625326,3.0,1.0,Sushi,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,,0,0,0,0,0,1
627220,6.0,17.5,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,,1,0,0,0,0,0
634964,2.0,20.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,1,0,0,0,0,0
722500,3.0,1.0,Sushi,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,,0,0,1,0,0,0
602824,5.0,10.0,Sushi,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,,0,0,0,1,0,0
618355,4.0,8.0,Sushi,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,,0,0,0,1,0,0
611097,5.0,10.0,Sushi,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,,0,0,1,0,0,0
634328,15.0,15.0,Sushi,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,,0,0,0,1,0,0
607160,7.0,15.0,Sushi,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,,0,1,0,0,0,0
728522,5.0,15.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,,0,0,0,1,0,0
718570,5.0,10.0,Sushi,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,,0,1,0,0,0,0
714598,3.0,35.0,Sushi,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,,0,0,0,1,0,0
601950,2.0,3.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,,0,0,0,1,0,0
612478,4.0,14.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,,0,1,0,0,0,0
501416,5.0,15.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,,0,0,0,1,0,0
629710,3.0,2.0,Sushi,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,0
502610,3.0,6.0,Sushi,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,,1,0,0,0,0,0
603476,4.0,20.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,,1,0,0,0,0,0
600957,8.0,12.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,,1,0,0,0,0,0
713423,4.0,12.5,Sushi,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,,0,0,0,1,0,0
722431,6.0,15.0,Sushi,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,,0,1,0,0,0,0
633234,4.0,10.0,Sushi,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,,1,0,0,0,0,0
148179,5.0,30.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,,0,0,0,1,0,0
715845,7.0,17.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,,0,0,0,1,0,0
632153,3.0,15.0,Sushi,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,,0,0,0,0,0,0
606552,4.0,12.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,,1,0,0,0,0,0
738409,3.0,15.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,,0,0,0,0,0,0
612096,5.0,7.5,Sushi,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,,0,0,0,1,0,0
743537,4.0,3.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,,1,0,0,0,0,0
632896,6.0,12.0,Sushi,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,,0,1,0,0,0,0
605207,4.0,10.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,1,0,0,0,0,0
617542,2.5,2.0,Sushi,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,,0,0,0,0,0,1
719554,1.0,10.0,Sushi,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,,0,0,0,0,0,1
627427,2.0,30.0,Sushi,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,,0,0,0,1,0,0
411315,5.0,9.0,Sushi,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,,0,0,0,1,0,0
631507,5.0,10.0,Sushi,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,,1,0,0,0,0,0
627798,4.0,11.0,Sushi,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,,0,0,0,1,0,0
712093,5.0,15.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,,1,0,0,0,0,0
627488,7.0,15.0,Sushi,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,,1,0,0,0,0,0
626493,4.0,15.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,,1,0,0,0,0,0
601363,3.5,17.0,Sushi,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,,0,1,0,0,0,0
712898,4.0,20.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,,0,0,0,1,0,0
603398,8.5,20.0,Sushi,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,,1,0,0,0,0,0
631012,9.0,13.0,Sushi,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0
601848,5.0,13.0,Sushi,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,,0,0,0,1,0,0
612131,6.0,8.0,Sushi,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,,0,0,0,1,0,0
408630,5.0,3.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,,0,0,0,1,0,0
632091,5.5,10.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,,0,0,0,1,0,0
601122,5.0,7.0,Sushi,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,,0,1,0,0,0,0
602871,3.0,6.0,Sushi,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,,0,0,0,0,0,1
